decimalLatitude,decimalLongitude,eventDate,month,species
-21.95007,113.9085,2005-05-14 12:00:00+00:00,5,whale_shark
-23.9736,35.5122,2005-11-29 12:00:00+00:00,11,whale_shark
-23.9736,35.5122,2007-05-22 12:00:00+00:00,5,whale_shark
0.4729346567,123.1974258666,2024-12-31 02:20:57+00:00,12,whale_shark
-23.0322,113.715,2008-05-19 12:00:00+00:00,5,whale_shark
-21.9013,113.9015,2002-06-16 00:00:00+00:00,6,whale_shark
21.6182695879,-87.2236380998,2015-09-04 07:21:00+00:00,9,whale_shark
12.9333,123.533,2009-02-11 12:00:00+00:00,2,whale_shark
-21.9013,113.9015,2000-05-16 12:00:00+00:00,5,whale_shark
12.9333,123.533,2009-03-14 12:00:00+00:00,3,whale_shark
-21.9013,113.9015,2005-07-11 12:00:00+00:00,7,whale_shark
-21.9013,113.9015,2001-07-13 12:00:00+00:00,7,whale_shark
11.57652,42.8215,2009-01-23 12:00:00+00:00,1,whale_shark
-21.9013,113.9015,2007-06-19 12:00:00+00:00,6,whale_shark
12.94,123.55139,2008-02-02 12:00:00+00:00,2,whale_shark
-21.9013,113.9015,2005-07-18 12:00:00+00:00,7,whale_shark
12.91667,123.53333,2009-03-26 12:00:00+00:00,3,whale_shark
21.3591209302,-86.3953951459,2022-08-29 06:35:00+00:00,8,whale_shark
16.1392,-86.9041,2007-04-04 12:00:00+00:00,4,whale_shark
27.88333,-94.86667,2008-07-17 12:00:00+00:00,7,whale_shark
-23.88222,35.55639,2008-10-24 12:00:00+00:00,10,whale_shark
12.91667,123.51667,2009-03-21 12:00:00+00:00,3,whale_shark
-21.9013,113.9015,2008-05-07 12:00:00+00:00,5,whale_shark
28.89889,-113.48473,2008-08-11 12:00:00+00:00,8,whale_shark
21.2983904412,-86.7131249885,2011-07-05 14:24:00+00:00,7,whale_shark
24.21479,-110.311441,2018-01-17 17:05:00+00:00,1,whale_shark
16.1392,-86.9041,2005-05-25 12:00:00+00:00,5,whale_shark
27.86667,-83.18333,2009-07-24 12:00:00+00:00,7,whale_shark
-23.0322,113.715,2008-05-21 12:00:00+00:00,5,whale_shark
-21.98017,113.89787,2008-05-07 12:00:00+00:00,5,whale_shark
-23.9736,35.5122,2007-04-17 12:00:00+00:00,4,whale_shark
-23.86972,35.55333,2008-09-11 12:00:00+00:00,9,whale_shark
-21.9013,113.9015,2004-06-06 12:00:00+00:00,6,whale_shark
-12.43333,114.01667,2009-03-08 12:00:00+00:00,3,whale_shark
24.1940104101,-110.3172162958,2009-03-07 20:17:00+00:00,3,whale_shark
21.76667,-87.13333,2005-07-11 12:00:00+00:00,7,whale_shark
-21.91565,113.92419,2007-05-27 12:00:00+00:00,5,whale_shark
12.9333,123.533,2008-04-22 12:00:00+00:00,4,whale_shark
-21.0675,113.87805,2007-05-24 12:00:00+00:00,5,whale_shark
-21.89417,113.95338,2007-05-18 12:00:00+00:00,5,whale_shark
-23.0322,113.715,2009-05-28 12:00:00+00:00,5,whale_shark
-23.9736,35.5122,2005-10-19 12:00:00+00:00,10,whale_shark
-21.9013,113.9015,2005-05-18 12:00:00+00:00,5,whale_shark
-21.9013,113.9015,2005-04-03 12:00:00+00:00,4,whale_shark
-3.0475284773,135.0773952431,2012-09-18 17:40:00+00:00,9,whale_shark
-21.92743,113.89613,1997-04-17 12:00:00+00:00,4,whale_shark
22.13305,120.6925,2007-05-02 12:00:00+00:00,5,whale_shark
-21.8940961809,113.8441594002,2017-05-03 06:55:00+00:00,5,whale_shark
-21.9013,113.9015,2002-05-29 12:00:00+00:00,5,whale_shark
-21.9013,113.9015,2003-06-29 12:00:00+00:00,6,whale_shark
-23.0322,113.715,2003-06-09 12:00:00+00:00,6,whale_shark
21.345838633,-86.2669474352,2019-09-14 15:56:00+00:00,9,whale_shark
24.2856108052,-110.5926090888,2017-11-20 17:58:00+00:00,11,whale_shark
-21.9013,113.9015,2007-07-07 12:00:00+00:00,7,whale_shark
12.9333,123.533,2007-04-04 12:00:00+00:00,4,whale_shark
-21.9013,113.9015,2008-05-27 12:00:00+00:00,5,whale_shark
-21.9013,113.9015,2004-04-30 12:00:00+00:00,4,whale_shark
12.9333,123.533,2008-05-17 12:00:00+00:00,5,whale_shark
9.36293,98.02202,2005-03-04 12:00:00+00:00,3,whale_shark
-23.0322,113.715,2009-04-05 12:00:00+00:00,4,whale_shark
-23.9736,35.5122,2007-01-17 12:00:00+00:00,1,whale_shark
12.56867,42.77747,2008-12-13 12:00:00+00:00,12,whale_shark
-23.14192,113.60641,2008-05-02 12:00:00+00:00,5,whale_shark
-23.0322,113.715,2000-03-31 12:00:00+00:00,3,whale_shark
9.5140436265,123.2462969205,2016-11-19 22:17:00+00:00,11,whale_shark
24.5258329888,-110.4165897487,2009-08-09 00:14:00+00:00,8,whale_shark
12.9333,123.533,2008-03-11 12:00:00+00:00,3,whale_shark
-21.9013,113.9015,2008-05-12 12:00:00+00:00,5,whale_shark
-28.16139,-90.71611,2007-11-08 12:00:00+00:00,11,whale_shark
-23.9,35.53333,2009-04-14 12:00:00+00:00,4,whale_shark
-21.9013,113.9015,2009-07-08 12:00:00+00:00,7,whale_shark
12.9333,123.533,2008-12-18 12:00:00+00:00,12,whale_shark
-21.9013,113.9015,2004-04-18 12:00:00+00:00,4,whale_shark
-23.9736,35.5122,2007-09-12 12:00:00+00:00,9,whale_shark
12.93778,123.53806,2007-05-22 12:00:00+00:00,5,whale_shark
16.1392,-86.9041,2009-04-06 12:00:00+00:00,4,whale_shark
-21.9013,113.9015,2003-04-02 12:00:00+00:00,4,whale_shark
-21.9013,113.9015,2008-06-22 12:00:00+00:00,6,whale_shark
-21.9013,113.9015,2001-06-07 12:00:00+00:00,6,whale_shark
26.5242636233,34.1867173842,2016-08-04 07:45:00+00:00,8,whale_shark
-21.8167994493,113.985988694,2024-06-13 08:30:00+00:00,6,whale_shark
12.9333,123.533,2009-04-27 12:00:00+00:00,4,whale_shark
-21.9013,113.9015,2009-05-10 12:00:00+00:00,5,whale_shark
16.13218,-86.84927,2005-04-12 12:00:00+00:00,4,whale_shark
12.9333,123.533,2010-02-20 12:00:00+00:00,2,whale_shark
28.89222,-113.50111,2007-09-23 12:00:00+00:00,9,whale_shark
-23.9736,35.5122,2005-11-16 12:00:00+00:00,11,whale_shark
-21.9013,113.9015,2008-06-25 12:00:00+00:00,6,whale_shark
-21.9013,113.9015,2001-05-01 12:00:00+00:00,5,whale_shark
0.5942094516,123.1890891324,2024-01-31 01:30:45+00:00,1,whale_shark
-7.91417,39.64433,2008-01-16 12:00:00+00:00,1,whale_shark
12.9333,123.533,2008-05-02 12:00:00+00:00,5,whale_shark
-23.0322,113.715,1999-05-10 12:00:00+00:00,5,whale_shark
32.3268231405,-64.8033330379,2022-05-03 11:46:00+00:00,5,whale_shark
16.1392,-86.9041,2008-06-18 12:00:00+00:00,6,whale_shark
-21.9013,113.9015,2009-07-07 12:00:00+00:00,7,whale_shark
-23.86794,35.39028,2005-05-06 12:00:00+00:00,5,whale_shark
28.91635,-113.48023,2003-10-24 12:00:00+00:00,10,whale_shark
12.91667,123.51667,2009-05-23 12:00:00+00:00,5,whale_shark
2.2696798196,73.3009368989,2022-02-17 09:50:04+00:00,2,whale_shark
-35.4878936869,174.7528083803,2024-02-05 22:32:00+00:00,2,whale_shark
-23.86794,35.39028,2005-05-09 12:00:00+00:00,5,whale_shark
-23.01433,35.92812,2008-02-01 12:00:00+00:00,2,whale_shark
28.9128539185,-113.5186582962,2016-09-17 12:29:00+00:00,9,whale_shark
-21.9013,113.9015,1997-04-17 12:00:00+00:00,4,whale_shark
12.9333,123.533,2008-03-19 12:00:00+00:00,3,whale_shark
-21.92913,113.91015,1997-04-17 12:00:00+00:00,4,whale_shark
1.8088812877,118.4135257284,2023-08-26 23:03:00+00:00,8,whale_shark
-23.9736,35.5122,2006-12-17 12:00:00+00:00,12,whale_shark
-10.4629170997,105.7169048678,1995-03-20 18:00:00+00:00,3,whale_shark
-21.9013,113.9015,2008-04-25 12:00:00+00:00,4,whale_shark
12.9333,123.533,2008-01-28 12:00:00+00:00,1,whale_shark
9.5776662385,123.4919642072,2023-08-09 01:37:00+00:00,8,whale_shark
16.10047,-86.85312,2009-01-05 12:00:00+00:00,1,whale_shark
38.4298236675,-73.5400758712,2023-09-10 18:01:49+00:00,9,whale_shark
12.9333,123.533,2009-02-22 12:00:00+00:00,2,whale_shark
12.9333,123.533,2010-02-09 12:00:00+00:00,2,whale_shark
-33.721698761,18.448299408,1989-10-16 12:00:00+00:00,10,whale_shark
-21.9013,113.9015,2004-07-01 12:00:00+00:00,7,whale_shark
12.9333,123.533,2009-03-18 12:00:00+00:00,3,whale_shark
-23.9736,35.5122,2006-12-07 12:00:00+00:00,12,whale_shark
27.792,34.2625,2007-07-21 12:00:00+00:00,7,whale_shark
-21.9013,113.9015,2009-05-12 12:00:00+00:00,5,whale_shark
-21.9013,113.9015,2006-05-20 12:00:00+00:00,5,whale_shark
-21.9013,113.9015,2001-07-02 12:00:00+00:00,7,whale_shark
-23.0322,113.715,2002-05-26 12:00:00+00:00,5,whale_shark
16.1392,-86.9041,2006-05-25 12:00:00+00:00,5,whale_shark
20.126778603,40.3744379712,2026-05-01 04:36:00+00:00,5,whale_shark
12.93333,123.51667,2009-04-08 12:00:00+00:00,4,whale_shark
16.1392,-86.9041,2007-03-30 12:00:00+00:00,3,whale_shark
28.2740162833,-90.2202865325,2024-12-30 15:51:58+00:00,12,whale_shark
-23.86667,35.55,2008-12-11 12:00:00+00:00,12,whale_shark
21.59917,-86.725,2006-07-17 12:00:00+00:00,7,whale_shark
-21.96667,113.88333,2009-06-20 12:00:00+00:00,6,whale_shark
-21.9013,113.9015,2009-06-18 12:00:00+00:00,6,whale_shark
3.7069055158,72.7213537276,2023-10-24 15:55:30+00:00,10,whale_shark
12.91667,123.51667,2009-03-23 12:00:00+00:00,3,whale_shark
19.7019445326,-156.0486992723,2021-07-29 19:11:34+00:00,7,whale_shark
12.9333,123.533,2006-04-04 12:00:00+00:00,4,whale_shark
-21.9013,113.9015,2005-05-27 12:00:00+00:00,5,whale_shark
9.93333,99.98333,2009-09-26 12:00:00+00:00,9,whale_shark
16.1818379209,-86.986009007,2016-04-23 04:29:00+00:00,4,whale_shark
28.88333,-113.5,2008-08-11 12:00:00+00:00,8,whale_shark
10.16667,99.76667,2007-05-10 12:00:00+00:00,5,whale_shark
-23.0322,113.715,2001-05-25 12:00:00+00:00,5,whale_shark
-23.0322,113.715,1999-05-21 12:00:00+00:00,5,whale_shark
-21.9013,113.9015,2008-05-09 12:00:00+00:00,5,whale_shark
-23.0322,113.715,2008-03-19 12:00:00+00:00,3,whale_shark
-21.9155374194,113.8350987029,2010-04-19 04:20:00+00:00,4,whale_shark
-21.9013,113.9015,2009-04-05 12:00:00+00:00,4,whale_shark
-23.9736,35.5122,2005-11-05 12:00:00+00:00,11,whale_shark
-22.1278,113.86888,2008-06-14 12:00:00+00:00,6,whale_shark
-23.00542,35.92732,2008-03-29 12:00:00+00:00,3,whale_shark
6.9525,117.01917,2007-08-16 12:00:00+00:00,8,whale_shark
9.5446779605,123.266128418,2023-07-14 23:39:00+00:00,7,whale_shark
-23.0322,113.715,2009-04-01 12:00:00+00:00,4,whale_shark
21.7664820695,-87.3792277674,2013-07-17 15:23:35+00:00,7,whale_shark
24.1266091785,-110.3338813338,2017-11-18 17:03:00+00:00,11,whale_shark
-21.9013,113.9015,2005-06-30 12:00:00+00:00,6,whale_shark
12.9,123.56667,2009-04-09 12:00:00+00:00,4,whale_shark
12.91667,123.53333,2009-03-27 12:00:00+00:00,3,whale_shark
12.9333,123.533,2009-05-26 12:00:00+00:00,5,whale_shark
-21.9013,113.9015,2005-04-12 12:00:00+00:00,4,whale_shark
3.8623594791,73.487624034,2023-11-10 09:45:00+00:00,11,whale_shark
12.9333,123.533,2009-05-14 12:00:00+00:00,5,whale_shark
21.9109603425,-87.1030330491,2016-03-25 23:19:00+00:00,3,whale_shark
16.1392,-86.9041,2008-02-06 12:00:00+00:00,2,whale_shark
-7.89733,39.66017,2008-02-24 12:00:00+00:00,2,whale_shark
24.2299162111,-110.4644381321,2018-11-11 05:24:00+00:00,11,whale_shark
-19.41667,116.48333,2008-09-11 12:00:00+00:00,9,whale_shark
-23.9736,35.5122,2007-05-10 12:00:00+00:00,5,whale_shark
12.91667,123.53333,2009-03-13 12:00:00+00:00,3,whale_shark
-21.9013,113.9015,2006-04-19 12:00:00+00:00,4,whale_shark
-23.9736,35.5122,2008-04-24 12:00:00+00:00,4,whale_shark
-13.3938179781,48.0037816846,2024-10-07 11:15:56+00:00,10,whale_shark
-21.9013,113.9015,1996-05-05 12:00:00+00:00,5,whale_shark
3.46892,72.80692,2007-06-08 12:00:00+00:00,6,whale_shark
-21.9013,113.9015,2001-06-03 12:00:00+00:00,6,whale_shark
12.9333,123.533,2010-01-22 12:00:00+00:00,1,whale_shark
21.7369316469,-86.5374720471,2013-06-21 20:54:00+00:00,6,whale_shark
4.5506803192,118.8391520975,2025-09-03 10:00:00+00:00,9,whale_shark
-23.9736,35.5122,2007-05-20 12:00:00+00:00,5,whale_shark
-21.93,113.917,1997-05-28 12:00:00+00:00,5,whale_shark
27.88242,34.32567,2008-05-19 12:00:00+00:00,5,whale_shark
7.708058849,98.2164698148,2014-02-09 23:04:00+00:00,2,whale_shark
-21.9013,113.9015,2009-05-16 12:00:00+00:00,5,whale_shark
20.1140555847,-86.4396391695,2021-07-29 09:51:16+00:00,7,whale_shark
-23.0322,113.715,2002-05-30 12:00:00+00:00,5,whale_shark
-7.89667,39.66267,2008-02-15 12:00:00+00:00,2,whale_shark
16.1392,-86.9041,2005-12-08 12:00:00+00:00,12,whale_shark
12.9333,123.533,2009-10-28 12:00:00+00:00,10,whale_shark
12.9333,123.533,2010-02-05 12:00:00+00:00,2,whale_shark
24.2009766894,-110.4898659168,2018-01-05 02:26:11+00:00,1,whale_shark
12.9333,123.533,2007-05-03 12:00:00+00:00,5,whale_shark
3.9005051766,72.8732541592,2010-11-16 15:58:00+00:00,11,whale_shark
21.47692,-86.62527,2008-08-26 12:00:00+00:00,8,whale_shark
24.3821805027,-110.5039997426,2016-04-12 03:06:56+00:00,4,whale_shark
23.792175,-106.881025,2021-04-11 13:23:05+00:00,4,whale_shark
-10.48333,105.61667,2007-05-07 12:00:00+00:00,5,whale_shark
9.480695601,123.4568209384,2024-08-13 00:43:56+00:00,8,whale_shark
16.1392,-86.9041,2008-01-16 12:00:00+00:00,1,whale_shark
12.9333,123.533,2009-03-24 12:00:00+00:00,3,whale_shark
12.93333,123.53333,2009-03-11 12:00:00+00:00,3,whale_shark
16.1392,-86.9041,2008-12-30 12:00:00+00:00,12,whale_shark
28.08333,-90.9,2009-06-11 12:00:00+00:00,6,whale_shark
3.2426862194,73.3089357709,2019-03-31 18:41:00+00:00,3,whale_shark
21.3606359653,-86.4477715049,2019-09-14 15:56:00+00:00,9,whale_shark
-21.9013,113.9015,2009-04-26 12:00:00+00:00,4,whale_shark
-10.5019,105.6772,2006-01-01 12:00:00+00:00,1,whale_shark
21.7428584279,-86.4931531278,2023-06-28 15:34:00+00:00,6,whale_shark
-21.9013,113.9015,2006-06-08 12:00:00+00:00,6,whale_shark
-21.9013,113.9015,1999-04-14 12:00:00+00:00,4,whale_shark
24.1783116667,-110.3761966667,2026-04-22 15:53:38+00:00,4,whale_shark
-22.9004,113.72683,1999-04-27 12:00:00+00:00,4,whale_shark
-23.9736,35.5122,2006-12-27 12:00:00+00:00,12,whale_shark
-23.0322,113.715,2003-05-29 12:00:00+00:00,5,whale_shark
28.9083194444,-113.4745583333,2024-06-29 18:27:21+00:00,6,whale_shark
-22.0,113.88333,2009-05-09 12:00:00+00:00,5,whale_shark
-23.0322,113.715,2008-05-25 12:00:00+00:00,5,whale_shark
-21.9013,113.9015,2003-04-19 12:00:00+00:00,4,whale_shark
-23.9736,35.5122,2009-02-27 12:00:00+00:00,2,whale_shark
-21.9013,113.9015,2005-06-18 12:00:00+00:00,6,whale_shark
-3.0722396062,134.9205829028,2025-09-19 12:52:55+00:00,9,whale_shark
-23.0322,113.715,2002-04-13 12:00:00+00:00,4,whale_shark
-23.8498741002,35.4311500248,2023-07-02 09:53:00+00:00,7,whale_shark
28.91667,-113.53333,2008-09-02 12:00:00+00:00,9,whale_shark
24.2198852205,-110.4034673037,2018-12-01 18:21:21+00:00,12,whale_shark
-23.0322,113.715,2005-04-08 12:00:00+00:00,4,whale_shark
-21.9013,113.9015,2009-04-17 12:00:00+00:00,4,whale_shark
-23.0322,113.715,2009-05-20 12:00:00+00:00,5,whale_shark
-21.91192,113.92495,1996-04-05 12:00:00+00:00,4,whale_shark
24.1795443744,-110.3849420433,2025-11-15 18:05:00+00:00,11,whale_shark
12.92083,123.56583,2007-05-30 12:00:00+00:00,5,whale_shark
-21.93287,113.90722,2008-05-08 12:00:00+00:00,5,whale_shark
-21.9013,113.9015,2005-06-04 12:00:00+00:00,6,whale_shark
16.1392,-86.9041,2009-03-28 12:00:00+00:00,3,whale_shark
-10.5019,105.6772,2003-03-19 12:00:00+00:00,3,whale_shark
28.88333,-113.51667,2008-10-28 12:00:00+00:00,10,whale_shark
12.9333,123.533,2006-05-07 12:00:00+00:00,5,whale_shark
12.9333,123.533,2010-02-13 12:00:00+00:00,2,whale_shark
3.4665,72.83916,2007-05-04 12:00:00+00:00,5,whale_shark
-21.9013,113.9015,2004-04-21 12:00:00+00:00,4,whale_shark
-22.4959559495,113.636610623,2026-06-15 06:56:00+00:00,6,whale_shark
-22.13262,113.85792,1995-05-18 12:00:00+00:00,5,whale_shark
1.9447140357,118.5647146247,2023-08-26 22:56:00+00:00,8,whale_shark
24.337693192,-110.4309398833,2024-04-15 22:49:00+00:00,4,whale_shark
9.5349768646,123.86753456,2024-06-26 22:37:54+00:00,6,whale_shark
-32.3116989136,18.3400001526,1994-03-07 12:00:00+00:00,3,whale_shark
-21.9013,113.9015,2009-06-27 12:00:00+00:00,6,whale_shark
-23.0322,113.715,1999-04-03 12:00:00+00:00,4,whale_shark
28.9588731429,-113.5472726457,2018-08-21 22:55:00+00:00,8,whale_shark
-23.0322,113.715,2005-05-20 12:00:00+00:00,5,whale_shark
12.92,123.57056,2008-02-11 12:00:00+00:00,2,whale_shark
-21.9013,113.9015,2006-04-22 12:00:00+00:00,4,whale_shark
-23.9736,35.5122,2006-01-10 12:00:00+00:00,1,whale_shark
12.9333,123.533,2007-04-03 12:00:00+00:00,4,whale_shark
28.6442010841,-118.3920246977,2022-06-26 19:42:00+00:00,6,whale_shark
12.9333,123.533,2007-02-25 12:00:00+00:00,2,whale_shark
-23.86667,35.5,2009-07-07 12:00:00+00:00,7,whale_shark
12.93694,123.54556,2007-04-04 12:00:00+00:00,4,whale_shark
16.15667,-86.87867,2005-12-28 12:00:00+00:00,12,whale_shark
-21.9013,113.9015,2009-04-30 12:00:00+00:00,4,whale_shark
-21.9013,113.9015,2006-04-17 12:00:00+00:00,4,whale_shark
-22.23412,113.82457,2008-05-15 12:00:00+00:00,5,whale_shark
-21.98333,113.88333,2009-05-09 12:00:00+00:00,5,whale_shark
-23.0322,113.715,2008-06-16 12:00:00+00:00,6,whale_shark
-23.9736,35.5122,2006-11-25 12:00:00+00:00,11,whale_shark
-23.53333,35.55,2009-09-10 12:00:00+00:00,9,whale_shark
9.5984035358,123.5054214471,2019-10-21 00:00:00+00:00,10,whale_shark
16.1392,-86.9041,2008-08-05 12:00:00+00:00,8,whale_shark
-17.65,178.95,2003-08-15 12:00:00+00:00,8,whale_shark
28.9453143572,-113.5013670956,2023-09-18 17:43:00+00:00,9,whale_shark
-22.1,113.86667,2009-05-24 12:00:00+00:00,5,whale_shark
1.6250708548,-92.1358493132,2004-07-01 19:31:00+00:00,7,whale_shark
28.9419840554,-113.5039715779,2007-07-22 14:55:00+00:00,7,whale_shark
21.4074194596,-86.4038968826,2025-09-15 16:00:00+00:00,9,whale_shark
12.9333,123.533,2008-05-03 12:00:00+00:00,5,whale_shark
-23.0322,113.715,2005-05-11 12:00:00+00:00,5,whale_shark
-21.9013,113.9015,1999-06-01 12:00:00+00:00,6,whale_shark
16.1392,-86.9041,2005-04-09 12:00:00+00:00,4,whale_shark
-21.9013,113.9015,2003-04-28 12:00:00+00:00,4,whale_shark
-23.9736,35.5122,2007-04-26 12:00:00+00:00,4,whale_shark
3.1310097641,73.2107375818,2024-03-14 04:31:19+00:00,3,whale_shark
-21.9013,113.9015,1997-04-30 12:00:00+00:00,4,whale_shark
12.93333,123.53333,2009-03-14 12:00:00+00:00,3,whale_shark
-23.0322,113.715,2007-05-30 12:00:00+00:00,5,whale_shark
12.9333,123.533,2008-05-11 12:00:00+00:00,5,whale_shark
-23.0322,113.715,2003-06-10 12:00:00+00:00,6,whale_shark
21.6,-86.7,2009-06-12 12:00:00+00:00,6,whale_shark
-21.95843,113.91187,2007-05-12 12:00:00+00:00,5,whale_shark
16.1392,-86.9041,2008-12-24 12:00:00+00:00,12,whale_shark
-21.9013,113.9015,2003-07-09 12:00:00+00:00,7,whale_shark
12.91667,123.51667,2009-04-21 12:00:00+00:00,4,whale_shark
-21.96843,113.90601,2007-05-17 12:00:00+00:00,5,whale_shark
-23.0322,113.715,2000-04-01 12:00:00+00:00,4,whale_shark
12.9333,123.533,2009-04-19 12:00:00+00:00,4,whale_shark
16.1392,-86.9041,2005-04-19 12:00:00+00:00,4,whale_shark
21.73333,-87.05,2006-08-17 12:00:00+00:00,8,whale_shark
16.1392,-86.9041,2008-02-18 12:00:00+00:00,2,whale_shark
-21.9013,113.9015,2009-06-23 12:00:00+00:00,6,whale_shark
-10.5019,105.6772,2004-01-13 12:00:00+00:00,1,whale_shark
-23.9736,35.5122,2006-10-19 12:00:00+00:00,10,whale_shark
-21.9013,113.9015,1999-06-02 12:00:00+00:00,6,whale_shark
-23.0322,113.715,2002-05-08 12:00:00+00:00,5,whale_shark
-23.9736,35.5122,2008-04-12 12:00:00+00:00,4,whale_shark
-21.9013,113.9015,2001-04-29 12:00:00+00:00,4,whale_shark
21.2439991654,-86.707299803,2018-06-23 10:00:00+00:00,6,whale_shark
-23.9736,35.5122,2009-01-08 12:00:00+00:00,1,whale_shark
21.4665926083,-86.7771979439,2023-09-12 15:56:28+00:00,9,whale_shark
-23.86667,35.55,2009-05-29 12:00:00+00:00,5,whale_shark
-23.9736,35.5122,2005-11-20 12:00:00+00:00,11,whale_shark
-7.7830285783,39.6565050654,2017-11-12 19:57:00+00:00,11,whale_shark
-21.877203912,113.9719041956,2025-04-07 04:57:01+00:00,4,whale_shark
-21.9013,113.9015,2007-05-11 12:00:00+00:00,5,whale_shark
-21.9013,113.9015,2004-06-30 12:00:00+00:00,6,whale_shark
-21.9013,113.9015,2005-04-13 12:00:00+00:00,4,whale_shark
16.1392,-86.9041,2005-05-04 12:00:00+00:00,5,whale_shark
-23.9736,35.5122,2006-02-03 12:00:00+00:00,2,whale_shark
12.9333,123.533,2009-02-27 12:00:00+00:00,2,whale_shark
-23.0322,113.715,2009-04-28 12:00:00+00:00,4,whale_shark
12.9333,123.533,2009-01-06 12:00:00+00:00,1,whale_shark
-22.95592,113.73145,1999-04-20 12:00:00+00:00,4,whale_shark
3.406390446,72.6274427271,2024-12-03 15:21:00+00:00,12,whale_shark
-21.9013,113.9015,2009-05-14 12:00:00+00:00,5,whale_shark
-21.9013,113.9015,2003-05-30 12:00:00+00:00,5,whale_shark
-23.0322,113.715,2006-05-04 12:00:00+00:00,5,whale_shark
-21.8202258918,113.4005279326,2025-05-03 03:26:22+00:00,5,whale_shark
-21.9013,113.9015,1999-05-31 12:00:00+00:00,5,whale_shark
-23.0322,113.715,2006-07-02 12:00:00+00:00,7,whale_shark
-23.0322,113.715,2009-04-24 12:00:00+00:00,4,whale_shark
-23.0322,113.715,1999-04-18 12:00:00+00:00,4,whale_shark
24.1783466348,-110.3732533582,2024-03-08 18:30:00+00:00,3,whale_shark
12.9333,123.533,2009-03-27 12:00:00+00:00,3,whale_shark
-22.1,113.85,2006-04-22 12:00:00+00:00,4,whale_shark
-21.9005,113.9284,1996-03-28 12:00:00+00:00,3,whale_shark
-21.9013,113.9015,2009-07-02 12:00:00+00:00,7,whale_shark
12.9333,123.533,2009-02-25 12:00:00+00:00,2,whale_shark
-23.0322,113.715,2008-03-22 12:00:00+00:00,3,whale_shark
4.26667,73.0,2004-04-20 12:00:00+00:00,4,whale_shark
12.9333,123.533,2009-05-15 12:00:00+00:00,5,whale_shark
-23.0322,113.715,2002-06-25 12:00:00+00:00,6,whale_shark
9.4459111026,123.4343868851,2013-06-27 00:06:00+00:00,6,whale_shark
12.93333,123.53333,2009-04-13 12:00:00+00:00,4,whale_shark
24.1792079118,-110.37705458,2019-10-23 04:29:00+00:00,10,whale_shark
28.52722,-91.88416,2006-10-14 12:00:00+00:00,10,whale_shark
12.9333,123.533,2009-02-14 12:00:00+00:00,2,whale_shark
-21.90117,113.97553,2005-04-05 12:00:00+00:00,4,whale_shark
10.11667,99.8,2008-05-08 12:00:00+00:00,5,whale_shark
-23.0322,113.715,2009-04-16 12:00:00+00:00,4,whale_shark
-14.35,121.65,2009-04-07 12:00:00+00:00,4,whale_shark
22.0,38.0,2003-05-30 12:00:00+00:00,5,whale_shark
-21.9013,113.9015,2003-07-15 12:00:00+00:00,7,whale_shark
-13.3151309091,48.0391253225,2019-10-25 05:25:00+00:00,10,whale_shark
-10.5019,105.6772,2006-02-24 12:00:00+00:00,2,whale_shark
-21.9013,113.9015,2009-06-29 12:00:00+00:00,6,whale_shark
-21.98178,113.909,1996-04-14 12:00:00+00:00,4,whale_shark
10.16667,99.76667,2009-05-07 12:00:00+00:00,5,whale_shark
9.4539662921,123.2702070147,2016-06-14 02:01:00+00:00,6,whale_shark
-21.9013,113.9015,2005-05-03 12:00:00+00:00,5,whale_shark
12.9333,123.533,2009-04-12 12:00:00+00:00,4,whale_shark
3.475,72.82083,2008-11-19 12:00:00+00:00,11,whale_shark
-23.9736,35.5122,2008-03-01 12:00:00+00:00,3,whale_shark
-21.92225,113.91973,1996-04-04 12:00:00+00:00,4,whale_shark
16.1644390833,-95.1924311667,2025-11-21 22:19:00+00:00,11,whale_shark
-22.01903,113.8897,2007-06-26 12:00:00+00:00,6,whale_shark
-23.0322,113.715,2006-04-30 12:00:00+00:00,4,whale_shark
3.45147,72.81364,2006-04-26 12:00:00+00:00,4,whale_shark
-22.6385196086,113.5131988375,2010-04-01 17:49:00+00:00,4,whale_shark
-22.04543,113.88915,2005-05-15 12:00:00+00:00,5,whale_shark
-22.99168,113.72967,2008-05-26 12:00:00+00:00,5,whale_shark
25.6595257246,-80.1734273172,2025-11-19 17:30:00+00:00,11,whale_shark
-23.88333,35.53333,2009-09-03 12:00:00+00:00,9,whale_shark
-21.8866348072,113.8630643925,2024-06-13 08:30:00+00:00,6,whale_shark
-23.9736,35.5122,2007-02-07 12:00:00+00:00,2,whale_shark
28.89193,-113.510925,2024-08-04 22:53:08+00:00,8,whale_shark
-23.9736,35.5122,2006-11-20 12:00:00+00:00,11,whale_shark
10.123852205,99.7435304449,2026-01-21 14:49:51+00:00,1,whale_shark
9.95917,125.23833,2006-03-27 12:00:00+00:00,3,whale_shark
-23.0322,113.715,2003-05-27 12:00:00+00:00,5,whale_shark
21.75028,-87.15583,2006-08-25 12:00:00+00:00,8,whale_shark
-23.9736,35.5122,2007-06-15 12:00:00+00:00,6,whale_shark
16.1392,-86.9041,2005-04-23 12:00:00+00:00,4,whale_shark
-22.18298,113.84164,1996-03-20 12:00:00+00:00,3,whale_shark
-23.0322,113.715,2008-06-13 12:00:00+00:00,6,whale_shark
-10.4556942564,105.614520833,1995-03-20 18:00:00+00:00,3,whale_shark
